<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.02.26	01:30:00	106.347	106.413	106.329	106.373	710	0	1
2021.02.26	01:45:00	106.373	106.398	106.365	106.390	721	0	1
2021.02.26	02:00:00	106.391	106.430	106.321	106.369	1732	0	1
2021.02.26	02:15:00	106.369	106.385	106.230	106.232	1699	0	1
2021.02.26	02:30:00	106.232	106.292	106.151	106.180	1303	0	1
2021.02.26	02:45:00	106.180	106.259	106.165	106.241	1383	0	1
2021.02.26	03:00:00	106.241	106.270	106.201	106.248	1515	0	1
2021.02.26	03:15:00	106.248	106.289	106.213	106.264	831	0	1
2021.02.26	03:30:00	106.264	106.301	106.219	106.221	764	0	1
2021.02.26	03:45:00	106.222	106.222	106.141	106.143	823	0	1
2021.02.26	04:00:00	106.143	106.162	106.026	106.051	818	0	1
2021.02.26	04:15:00	106.051	106.081	105.957	105.974	917	0	1
2021.02.26	04:30:00	105.975	105.982	105.848	105.907	1014	0	1
2021.02.26	04:45:00	105.907	105.971	105.882	105.963	868	0	1
2021.02.26	05:00:00	105.964	105.975	105.937	105.952	721	0	1
2021.02.26	05:15:00	105.952	106.006	105.947	105.994	562	0	1
2021.02.26	05:30:00	105.994	106.022	105.963	106.018	730	0	1
2021.02.26	05:45:00	106.018	106.123	106.013	106.069	819	0	1
2021.02.26	06:00:00	106.069	106.112	106.053	106.069	722	0	1
2021.02.26	06:15:00	106.069	106.115	106.032	106.102	702	0	1
2021.02.26	06:30:00	106.102	106.198	106.099	106.196	1101	0	1
2021.02.26	06:45:00	106.196	106.233	106.127	106.152	1135	0	1
2021.02.26	07:00:00	106.152	106.260	106.115	106.202	1055	0	1
2021.02.26	07:15:00	106.203	106.213	106.168	106.195	719	0	1
2021.02.26	07:30:00	106.195	106.218	106.141	106.216	886	0	1
2021.02.26	07:45:00	106.216	106.221	106.119	106.194	958	0	1
2021.02.26	08:00:00	106.194	106.235	106.178	106.219	1046	0	1
2021.02.26	08:15:00	106.219	106.228	106.164	106.174	511	0	1
2021.02.26	08:30:00	106.174	106.202	106.114	106.146	685	0	1
2021.02.26	08:45:00	106.145	106.193	106.119	106.154	774	0	1
2021.02.26	09:00:00	106.161	106.215	106.132	106.170	1465	0	1
2021.02.26	09:15:00	106.170	106.181	106.027	106.059	1523	0	1
2021.02.26	09:30:00	106.059	106.115	106.051	106.074	1420	0	1
2021.02.26	09:45:00	106.074	106.087	106.020	106.081	1318	0	1
2021.02.26	10:00:00	106.081	106.100	106.019	106.043	1397	0	1
2021.02.26	10:15:00	106.043	106.089	106.010	106.029	1137	0	1
2021.02.26	10:30:00	106.028	106.088	106.028	106.074	1016	0	1
2021.02.26	10:45:00	106.074	106.140	106.069	106.127	675	0	1
2021.02.26	11:00:00	106.127	106.177	106.107	106.173	782	0	1
2021.02.26	11:15:00	106.173	106.193	106.158	106.177	755	0	1
2021.02.26	11:30:00	106.177	106.203	106.127	106.148	795	0	1
2021.02.26	11:45:00	106.148	106.520	106.147	106.487	1945	0	1
2021.02.26	12:00:00	106.487	106.497	106.382	106.395	1285	0	1
2021.02.26	12:15:00	106.395	106.443	106.355	106.361	942	0	1
2021.02.26	12:30:00	106.361	106.405	106.348	106.361	802	0	1
2021.02.26	12:45:00	106.361	106.472	106.347	106.429	739	0	1
2021.02.26	13:00:00	106.429	106.429	106.353	106.387	1074	0	1
2021.02.26	13:15:00	106.387	106.432	106.364	106.366	919	0	1
2021.02.26	13:30:00	106.366	106.430	106.363	106.387	919	0	1
2021.02.26	13:45:00	106.387	106.400	106.314	106.324	1043	0	1
2021.02.26	14:00:00	106.324	106.352	106.277	106.290	941	0	1
2021.02.26	14:15:00	106.289	106.289	106.230	106.252	947	0	1
2021.02.26	14:30:00	106.252	106.299	106.206	106.250	1136	0	1
2021.02.26	14:45:00	106.250	106.266	106.217	106.247	1100	0	1
2021.02.26	15:00:00	106.252	106.345	106.222	106.293	1329	0	1
2021.02.26	15:15:00	106.292	106.352	106.285	106.344	1177	0	1
2021.02.26	15:30:00	106.344	106.344	106.250	106.267	1351	0	1
2021.02.26	15:45:00	106.267	106.338	106.252	106.309	1212	0	1
2021.02.26	16:00:00	106.309	106.368	106.286	106.358	1393	0	1
2021.02.26	16:15:00	106.358	106.400	106.330	106.384	1446	0	1
2021.02.26	16:30:00	106.384	106.437	106.375	106.414	1507	0	1
2021.02.26	16:45:00	106.414	106.455	106.395	106.450	2060	0	1
2021.02.26	17:00:00	106.449	106.470	106.387	106.429	2227	0	1
2021.02.26	17:15:00	106.429	106.518	106.426	106.506	2000	0	1
2021.02.26	17:30:00	106.505	106.566	106.494	106.552	1692	0	1
2021.02.26	17:45:00	106.551	106.615	106.470	106.552	2500	0	1
2021.02.26	18:00:00	106.552	106.639	106.474	106.631	2026	0	1
