<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.01.04	07:45:00	140.894	140.962	140.873	140.942	1039	0	6
2021.01.04	08:00:00	140.943	141.013	140.907	140.920	1351	0	6
2021.01.04	08:15:00	140.920	140.938	140.872	140.888	794	0	6
2021.01.04	08:30:00	140.888	140.960	140.885	140.931	559	0	6
2021.01.04	08:45:00	140.931	140.953	140.898	140.944	820	0	8
2021.01.04	09:00:00	140.941	141.029	140.938	141.021	1235	0	6
2021.01.04	09:15:00	141.023	141.065	140.955	140.979	1092	0	6
2021.01.04	09:30:00	140.979	141.036	140.885	140.942	1360	0	6
2021.01.04	09:45:00	140.942	140.971	140.752	140.858	1924	0	6
2021.01.04	10:00:00	140.861	140.923	140.729	140.745	2106	0	6
2021.01.04	10:15:00	140.744	140.777	140.620	140.660	2185	0	6
2021.01.04	10:30:00	140.660	140.705	140.580	140.693	2174	0	6
2021.01.04	10:45:00	140.693	140.770	140.641	140.744	1315	0	6
2021.01.04	11:00:00	140.744	140.787	140.587	140.594	1454	0	6
2021.01.04	11:15:00	140.594	140.657	140.539	140.564	1675	0	6
2021.01.04	11:30:00	140.570	140.571	140.456	140.488	1798	0	6
2021.01.04	11:45:00	140.488	140.512	140.416	140.483	2131	0	6
2021.01.04	12:00:00	140.478	140.553	140.464	140.543	1924	0	6
2021.01.04	12:15:00	140.543	140.630	140.473	140.593	1275	0	6
2021.01.04	12:30:00	140.593	140.658	140.547	140.640	1332	0	6
2021.01.04	12:45:00	140.640	140.780	140.637	140.760	1447	0	6
2021.01.04	13:00:00	140.760	140.862	140.747	140.765	1566	0	6
2021.01.04	13:15:00	140.765	140.769	140.676	140.690	1461	0	6
2021.01.04	13:30:00	140.690	140.716	140.618	140.635	1626	0	6
2021.01.04	13:45:00	140.635	140.714	140.568	140.601	1767	0	6
2021.01.04	14:00:00	140.601	140.609	140.415	140.518	2553	0	6
2021.01.04	14:15:00	140.518	140.557	140.493	140.550	1533	0	6
2021.01.04	14:30:00	140.550	140.623	140.497	140.505	1546	0	6
2021.01.04	14:45:00	140.506	140.584	140.477	140.511	1466	0	6
2021.01.04	15:00:00	140.512	140.588	140.408	140.433	2005	0	6
2021.01.04	15:15:00	140.433	140.453	140.203	140.323	2343	0	6
2021.01.04	15:30:00	140.324	140.408	140.284	140.369	2180	0	6
2021.01.04	15:45:00	140.369	140.434	140.316	140.381	2057	0	6
2021.01.04	16:00:00	140.379	140.430	140.351	140.376	1875	0	6
2021.01.04	16:15:00	140.375	140.439	140.341	140.375	1946	0	6
2021.01.04	16:30:00	140.378	140.392	140.218	140.348	2700	0	6
2021.01.04	16:45:00	140.347	140.435	140.190	140.229	2715	0	6
2021.01.04	17:00:00	140.229	140.233	139.984	140.154	2797	0	6
2021.01.04	17:15:00	140.154	140.189	139.998	140.002	2066	0	6
2021.01.04	17:30:00	140.001	140.092	139.918	140.068	2819	0	6
2021.01.04	17:45:00	140.068	140.104	139.969	140.022	2670	0	6
2021.01.04	18:00:00	140.023	140.105	139.988	140.078	2669	0	6
2021.01.04	18:15:00	140.078	140.183	140.040	140.164	2125	0	6
2021.01.04	18:30:00	140.164	140.164	139.928	139.932	2203	0	6
2021.01.04	18:45:00	139.931	139.943	139.800	139.818	1976	0	6
2021.01.04	19:00:00	139.816	139.824	139.689	139.741	2217	0	6
2021.01.04	19:15:00	139.742	139.858	139.704	139.803	2044	0	6
2021.01.04	19:30:00	139.803	139.891	139.738	139.885	1557	0	6
2021.01.04	19:45:00	139.884	140.007	139.823	139.968	1706	0	6
2021.01.04	20:00:00	139.966	139.974	139.886	139.892	1680	0	6
2021.01.04	20:15:00	139.894	139.926	139.834	139.834	1150	0	6
2021.01.04	20:30:00	139.834	139.861	139.792	139.807	1120	0	6
2021.01.04	20:45:00	139.807	139.926	139.805	139.876	1091	0	6
2021.01.04	21:00:00	139.878	139.903	139.823	139.870	1393	0	6
2021.01.04	21:15:00	139.870	139.924	139.846	139.874	1105	0	6
2021.01.04	21:30:00	139.874	139.878	139.799	139.822	995	0	6
2021.01.04	21:45:00	139.822	139.903	139.815	139.880	1300	0	6
2021.01.04	22:00:00	139.879	139.902	139.767	139.813	1143	0	6
2021.01.04	22:15:00	139.814	139.870	139.803	139.815	980	0	6
2021.01.04	22:30:00	139.815	139.889	139.810	139.862	1196	0	6
2021.01.04	22:45:00	139.860	139.951	139.843	139.944	1254	0	6
2021.01.04	23:00:00	139.944	140.055	139.936	140.012	1189	0	6
2021.01.04	23:15:00	140.012	140.018	139.951	139.972	440	0	6
2021.01.04	23:30:00	139.972	140.074	139.838	139.898	764	0	6
2021.01.04	23:45:00	139.898	139.997	139.893	139.937	948	0	6
2021.01.05	00:00:00	139.926	139.946	139.747	139.925	81	0	51
2021.01.05	00:15:00	139.925	139.946	139.899	139.914	78	0	44
2021.01.05	00:30:00	139.914	139.935	139.905	139.933	73	0	77
2021.01.05	00:45:00	139.941	139.974	139.927	139.958	167	0	69
2021.01.05	01:00:00	139.958	140.032	139.953	139.999	742	0	6
2021.01.05	01:15:00	139.999	140.016	139.889	139.893	528	0	8
2021.01.05	01:30:00	139.891	139.933	139.885	139.904	563	0	7
2021.01.05	01:45:00	139.904	139.959	139.894	139.958	711	0	8
2021.01.05	02:00:00	139.958	139.994	139.896	139.976	1257	0	8
2021.01.05	02:15:00	139.976	140.013	139.943	140.005	782	0	6
2021.01.05	02:30:00	140.006	140.021	139.966	140.002	792	0	7
2021.01.05	02:45:00	140.002	140.008	139.897	139.943	1184	0	7
2021.01.05	03:00:00	139.943	140.031	139.901	140.018	1309	0	7
2021.01.05	03:15:00	140.018	140.033	139.952	139.998	1035	0	7
2021.01.05	03:30:00	139.999	140.020	139.956	139.994	1175	0	6
2021.01.05	03:45:00	139.994	140.015	139.928	139.934	991	0	8
2021.01.05	04:00:00	139.936	139.997	139.928	139.995	985	0	7
2021.01.05	04:15:00	139.995	140.041	139.973	140.036	960	0	8
2021.01.05	04:30:00	140.036	140.120	140.030	140.118	949	0	6
2021.01.05	04:45:00	140.118	140.127	140.080	140.084	1021	0	7
2021.01.05	05:00:00	140.084	140.149	140.084	140.097	1017	0	6
2021.01.05	05:15:00	140.097	140.136	140.053	140.078	974	0	6
2021.01.05	05:30:00	140.078	140.112	139.984	140.002	1090	0	6
2021.01.05	05:45:00	140.002	140.009	139.936	139.973	1370	0	6
2021.01.05	06:00:00	139.973	139.977	139.931	139.946	1460	0	6
2021.01.05	06:15:00	139.947	139.982	139.889	139.959	1197	0	6
2021.01.05	06:30:00	139.961	139.985	139.920	139.985	956	0	6
2021.01.05	06:45:00	139.985	140.010	139.932	139.932	830	0	8
2021.01.05	07:00:00	139.932	139.981	139.928	139.962	1011	0	6
2021.01.05	07:15:00	139.963	139.980	139.946	139.970	987	0	6
2021.01.05	07:30:00	139.970	139.988	139.935	139.978	1150	0	6
2021.01.05	07:45:00	139.978	140.019	139.969	139.985	903	0	6
2021.01.05	08:00:00	139.986	140.024	139.915	139.918	1260	0	6
2021.01.05	08:15:00	139.920	139.997	139.904	139.918	857	0	6
2021.01.05	08:30:00	139.918	140.011	139.896	139.998	879	0	6
2021.01.05	08:45:00	139.998	140.062	139.977	140.032	1143	0	6
2021.01.05	09:00:00	140.037	140.052	139.923	139.972	1660	0	6
2021.01.05	09:15:00	139.971	140.027	139.924	139.977	1380	0	6
2021.01.05	09:30:00	139.977	140.012	139.880	139.882	1669	0	6
2021.01.05	09:45:00	139.882	139.885	139.624	139.697	1994	0	6
2021.01.05	10:00:00	139.695	139.845	139.641	139.755	2250	0	6
2021.01.05	10:15:00	139.755	139.893	139.729	139.767	2420	0	6
2021.01.05	10:30:00	139.767	139.818	139.623	139.662	2082	0	6
2021.01.05	10:45:00	139.662	139.664	139.524	139.536	1757	0	6
2021.01.05	11:00:00	139.538	139.649	139.511	139.551	1787	0	6
2021.01.05	11:15:00	139.550	139.664	139.537	139.658	1383	0	6
2021.01.05	11:30:00	139.657	139.742	139.588	139.739	1569	0	6
2021.01.05	11:45:00	139.739	139.742	139.550	139.573	1553	0	6
2021.01.05	12:00:00	139.572	139.728	139.565	139.715	1331	0	6
2021.01.05	12:15:00	139.715	139.754	139.679	139.731	1509	0	6
2021.01.05	12:30:00	139.731	139.764	139.646	139.762	1410	0	6
2021.01.05	12:45:00	139.762	139.809	139.662	139.758	1393	0	6
2021.01.05	13:00:00	139.758	139.907	139.734	139.869	2017	0	6
2021.01.05	13:15:00	139.869	139.894	139.779	139.807	1691	0	6
2021.01.05	13:30:00	139.807	139.821	139.744	139.817	1503	0	6
2021.01.05	13:45:00	139.817	139.845	139.727	139.727	1307	0	6
2021.01.05	14:00:00	139.727	139.743	139.661	139.701	1685	0	6
2021.01.05	14:15:00	139.700	139.702	139.634	139.672	1723	0	6
2021.01.05	14:30:00	139.672	139.764	139.666	139.751	1890	0	6
2021.01.05	14:45:00	139.751	139.792	139.681	139.771	2069	0	6
2021.01.05	15:00:00	139.767	139.827	139.748	139.757	1900	0	6
2021.01.05	15:15:00	139.757	139.823	139.665	139.692	1886	0	6
2021.01.05	15:30:00	139.692	139.702	139.535	139.602	2027	0	6
2021.01.05	15:45:00	139.602	139.712	139.589	139.625	1744	0	6
2021.01.05	16:00:00	139.625	139.715	139.598	139.677	1528	0	6
2021.01.05	16:15:00	139.677	139.697	139.616	139.637	1650	0	6
2021.01.05	16:30:00	139.638	139.861	139.603	139.852	3006	0	6
2021.01.05	16:45:00	139.852	139.866	139.726	139.810	2004	0	6
2021.01.05	17:00:00	139.812	139.973	139.795	139.802	3131	0	6
2021.01.05	17:15:00	139.802	139.825	139.640	139.728	2225	0	6
2021.01.05	17:30:00	139.728	139.767	139.675	139.728	2470	0	6
2021.01.05	17:45:00	139.728	139.830	139.697	139.720	2341	0	6
2021.01.05	18:00:00	139.721	139.839	139.718	139.807	1958	0	6
2021.01.05	18:15:00	139.807	139.957	139.756	139.826	2053	0	6
2021.01.05	18:30:00	139.827	139.931	139.811	139.914	2306	0	6
2021.01.05	18:45:00	139.914	139.951	139.855	139.856	1729	0	6
2021.01.05	19:00:00	139.856	140.007	139.856	139.977	2198	0	6
2021.01.05	19:15:00	139.976	139.995	139.904	139.945	1580	0	6
2021.01.05	19:30:00	139.944	139.992	139.926	139.931	1433	0	6
2021.01.05	19:45:00	139.931	139.963	139.889	139.942	1290	0	6
2021.01.05	20:00:00	139.942	139.945	139.821	139.893	1143	0	6
2021.01.05	20:15:00	139.893	139.947	139.867	139.887	1073	0	6
2021.01.05	20:30:00	139.887	139.896	139.767	139.806	1539	0	6
2021.01.05	20:45:00	139.806	139.907	139.799	139.887	893	0	6
2021.01.05	21:00:00	139.887	139.949	139.887	139.917	935	0	6
2021.01.05	21:15:00	139.917	139.958	139.912	139.950	917	0	6
2021.01.05	21:30:00	139.951	139.958	139.855	139.903	949	0	6
2021.01.05	21:45:00	139.903	139.933	139.850	139.878	992	0	6
2021.01.05	22:00:00	139.878	139.928	139.878	139.901	924	0	6
2021.01.05	22:15:00	139.901	139.918	139.875	139.907	723	0	6
2021.01.05	22:30:00	139.907	139.940	139.901	139.939	653	0	6
2021.01.05	22:45:00	139.939	139.965	139.895	139.931	1109	0	6
2021.01.05	23:00:00	139.933	139.972	139.920	139.935	717	0	6
2021.01.05	23:15:00	139.934	139.988	139.931	139.969	303	0	6
2021.01.05	23:30:00	139.970	139.977	139.939	139.950	323	0	6
2021.01.05	23:45:00	139.950	139.984	139.908	139.910	597	0	6
2021.01.06	00:00:00	139.909	139.937	139.753	139.895	118	0	40
2021.01.06	00:15:00	139.889	139.954	139.889	139.931	53	0	51
2021.01.06	00:30:00	139.931	139.939	139.892	139.918	48	0	62
2021.01.06	00:45:00	139.918	139.926	139.869	139.895	261	0	55
2021.01.06	01:00:00	139.895	139.916	139.827	139.859	530	0	11
2021.01.06	01:15:00	139.859	139.905	139.851	139.887	546	0	9
2021.01.06	01:30:00	139.887	139.914	139.841	139.885	585	0	10
2021.01.06	01:45:00	139.885	139.947	139.882	139.927	486	0	6
2021.01.06	02:00:00	139.927	139.949	139.852	139.862	1217	0	6
2021.01.06	02:15:00	139.862	139.889	139.839	139.870	1043	0	9
2021.01.06	02:30:00	139.870	139.946	139.851	139.917	1041	0	8
2021.01.06	02:45:00	139.919	140.029	139.896	139.976	2304	0	6
2021.01.06	03:00:00	139.976	140.013	139.866	139.932	1878	0	6
2021.01.06	03:15:00	139.932	140.013	139.921	139.962	2469	0	6
2021.01.06	03:30:00	139.961	139.979	139.812	139.880	2265	0	6
2021.01.06	03:45:00	139.880	139.940	139.834	139.834	1918	0	8
2021.01.06	04:00:00	139.838	139.877	139.818	139.845	1835	0	6
2021.01.06	04:15:00	139.846	139.908	139.812	139.872	1498	0	6
2021.01.06	04:30:00	139.872	139.904	139.849	139.869	1386	0	6
2021.01.06	04:45:00	139.868	139.900	139.788	139.799	1762	0	8
2021.01.06	05:00:00	139.801	139.880	139.790	139.864	1882	0	6
2021.01.06	05:15:00	139.864	139.907	139.824	139.858	1455	0	7
2021.01.06	05:30:00	139.858	139.883	139.817	139.846	1396	0	6
2021.01.06	05:45:00	139.846	139.860	139.812	139.825	1161	0	8
2021.01.06	06:00:00	139.825	139.856	139.799	139.854	1059	0	7
2021.01.06	06:15:00	139.854	139.931	139.851	139.901	1760	0	6
2021.01.06	06:30:00	139.901	139.934	139.878	139.934	1479	0	6
2021.01.06	06:45:00	139.934	139.958	139.906	139.925	1600	0	9
2021.01.06	07:00:00	139.925	139.979	139.905	139.972	1549	0	6
2021.01.06	07:15:00	139.973	139.997	139.931	139.945	1181	0	6
2021.01.06	07:30:00	139.946	139.956	139.872	139.881	756	0	6
2021.01.06	07:45:00	139.882	139.955	139.840	139.949	949	0	6
2021.01.06	08:00:00	139.949	139.980	139.872	139.964	890	0	6
2021.01.06	08:15:00	139.964	140.006	139.946	139.959	974	0	6
2021.01.06	08:30:00	139.958	140.027	139.948	140.003	1141	0	6
2021.01.06	08:45:00	140.003	140.039	139.986	140.004	1418	0	6
2021.01.06	09:00:00	139.998	140.287	139.986	140.200	2358	0	6
2021.01.06	09:15:00	140.200	140.220	140.106	140.219	1956	0	6
2021.01.06	09:30:00	140.219	140.277	140.200	140.272	1996	0	6
2021.01.06	09:45:00	140.272	140.336	140.226	140.322	1928	0	6
2021.01.06	10:00:00	140.322	140.378	140.205	140.271	2693	0	6
2021.01.06	10:15:00	140.271	140.271	140.112	140.207	2481	0	6
2021.01.06	10:30:00	140.209	140.296	140.176	140.192	1879	0	6
2021.01.06	10:45:00	140.190	140.220	140.053	140.093	1917	0	6
2021.01.06	11:00:00	140.093	140.269	140.036	140.264	2003	0	6
2021.01.06	11:15:00	140.264	140.286	140.152	140.238	1913	0	6
2021.01.06	11:30:00	140.239	140.252	140.174	140.240	1655	0	6
2021.01.06	11:45:00	140.239	140.355	140.213	140.347	2137	0	6
2021.01.06	12:00:00	140.347	140.472	140.342	140.472	1536	0	6
2021.01.06	12:15:00	140.472	140.483	140.369	140.382	1664	0	6
2021.01.06	12:30:00	140.382	140.523	140.375	140.506	1628	0	6
2021.01.06	12:45:00	140.505	140.575	140.412	140.431	1621	0	6
2021.01.06	13:00:00	140.431	140.514	140.380	140.447	1542	0	6
2021.01.06	13:15:00	140.447	140.478	140.398	140.429	1420	0	6
2021.01.06	13:30:00	140.429	140.448	140.355	140.394	1635	0	6
2021.01.06	13:45:00	140.394	140.394	140.295	140.302	1606	0	6
2021.01.06	14:00:00	140.298	140.310	140.210	140.230	1715	0	6
2021.01.06	14:15:00	140.230	140.306	140.197	140.277	1746	0	6
2021.01.06	14:30:00	140.278	140.320	140.028	140.112	2192	0	6
2021.01.06	14:45:00	140.112	140.177	140.055	140.141	2580	0	6
2021.01.06	15:00:00	140.142	140.259	140.088	140.141	2415	0	6
2021.01.06	15:15:00	140.141	140.246	140.116	140.173	2135	0	6
2021.01.06	15:30:00	140.172	140.220	140.116	140.177	2061	0	6
2021.01.06	15:45:00	140.177	140.248	139.952	139.952	3327	0	6
2021.01.06	16:00:00	139.945	140.000	139.771	139.948	3814	0	6
2021.01.06	16:15:00	139.949	140.006	139.833	139.884	2386	0	6
2021.01.06	16:30:00	139.883	140.057	139.873	140.020	3236	0	6
2021.01.06	16:45:00	140.020	140.189	139.994	140.137	3105	0	6
2021.01.06	17:00:00	140.128	140.303	140.100	140.279	2707	0	6
2021.01.06	17:15:00	140.281	140.322	140.240	140.296	2497	0	6
2021.01.06	17:30:00	140.302	140.370	140.136	140.171	2628	0	6
2021.01.06	17:45:00	140.171	140.277	140.051	140.089	3218	0	6
2021.01.06	18:00:00	140.088	140.237	140.004	140.199	3000	0	6
2021.01.06	18:15:00	140.199	140.362	140.158	140.340	2399	0	6
2021.01.06	18:30:00	140.349	140.379	140.260	140.327	1815	0	6
2021.01.06	18:45:00	140.327	140.383	140.308	140.335	1696	0	6
2021.01.06	19:00:00	140.335	140.405	140.331	140.397	1650	0	6
2021.01.06	19:15:00	140.397	140.454	140.352	140.450	1617	0	6
2021.01.06	19:30:00	140.448	140.478	140.413	140.423	1232	0	6
2021.01.06	19:45:00	140.423	140.445	140.388	140.410	1374	0	6
2021.01.06	20:00:00	140.410	140.501	140.383	140.487	1155	0	6
2021.01.06	20:15:00	140.487	140.517	140.412	140.438	1230	0	6
2021.01.06	20:30:00	140.438	140.518	140.416	140.464	1314	0	6
2021.01.06	20:45:00	140.464	140.483	140.404	140.452	1034	0	6
2021.01.06	21:00:00	140.455	140.524	140.427	140.481	1298	0	6
2021.01.06	21:15:00	140.481	140.520	140.318	140.323	2196	0	6
2021.01.06	21:30:00	140.323	140.363	140.246	140.301	2286	0	6
2021.01.06	21:45:00	140.301	140.320	140.217	140.245	2658	0	6
2021.01.06	22:00:00	140.249	140.314	140.189	140.295	2413	0	6
2021.01.06	22:15:00	140.295	140.353	140.187	140.228	1688	0	6
2021.01.06	22:30:00	140.228	140.280	140.162	140.233	2098	0	6
2021.01.06	22:45:00	140.233	140.269	140.205	140.220	2140	0	6
2021.01.06	23:00:00	140.220	140.268	140.213	140.227	991	0	6
2021.01.06	23:15:00	140.226	140.232	140.164	140.170	474	0	6
2021.01.06	23:30:00	140.170	140.296	140.166	140.278	610	0	6
2021.01.06	23:45:00	140.278	140.298	140.208	140.208	1327	0	6
2021.01.07	00:00:00	140.201	140.250	140.111	140.172	105	0	22
2021.01.07	00:15:00	140.172	140.259	140.172	140.259	77	0	54
2021.01.07	00:30:00	140.261	140.314	140.120	140.132	283	0	61
2021.01.07	00:45:00	140.132	140.250	140.127	140.239	361	0	56
2021.01.07	01:00:00	140.239	140.301	140.228	140.272	1093	0	6
2021.01.07	01:15:00	140.272	140.380	140.268	140.371	1334	0	6
2021.01.07	01:30:00	140.371	140.387	140.329	140.352	939	0	6
2021.01.07	01:45:00	140.352	140.418	140.338	140.353	360	0	11
2021.01.07	02:00:00	140.353	140.472	140.327	140.348	1419	0	6
2021.01.07	02:15:00	140.353	140.386	140.291	140.293	1097	0	9
2021.01.07	02:30:00	140.293	140.318	140.195	140.219	945	0	9
2021.01.07	02:45:00	140.219	140.404	140.216	140.386	1342	0	9
2021.01.07	03:00:00	140.386	140.400	140.320	140.332	1173	0	8
2021.01.07	03:15:00	140.332	140.467	140.317	140.462	1259	0	6
2021.01.07	03:30:00	140.459	140.550	140.443	140.538	1285	0	6
2021.01.07	03:45:00	140.538	140.541	140.464	140.481	1513	0	7
2021.01.07	04:00:00	140.480	140.492	140.379	140.400	2057	0	6
2021.01.07	04:15:00	140.399	140.403	140.104	140.143	1895	0	6
2021.01.07	04:30:00	140.140	140.217	140.120	140.203	1336	0	6
2021.01.07	04:45:00	140.203	140.225	140.177	140.211	1224	0	10
2021.01.07	05:00:00	140.212	140.228	140.154	140.204	1758	0	7
2021.01.07	05:15:00	140.204	140.212	140.160	140.195	1001	0	7
2021.01.07	05:30:00	140.195	140.220	140.163	140.179	852	0	8
2021.01.07	05:45:00	140.179	140.274	140.167	140.265	1640	0	7
2021.01.07	06:00:00	140.266	140.340	140.256	140.324	1397	0	6
2021.01.07	06:15:00	140.324	140.335	140.276	140.307	888	0	6
2021.01.07	06:30:00	140.307	140.322	140.272	140.301	852	0	8
2021.01.07	06:45:00	140.301	140.305	140.220	140.225	652	0	6
2021.01.07	07:00:00	140.225	140.247	140.167	140.178	940	0	6
2021.01.07	07:15:00	140.178	140.242	140.165	140.218	686	0	7
2021.01.07	07:30:00	140.217	140.232	140.173	140.213	766	0	10
2021.01.07	07:45:00	140.213	140.258	140.187	140.207	1001	0	6
2021.01.07	08:00:00	140.208	140.259	140.174	140.240	1353	0	6
2021.01.07	08:15:00	140.240	140.271	140.206	140.256	1062	0	8
2021.01.07	08:30:00	140.256	140.282	140.233	140.244	824	0	6
2021.01.07	08:45:00	140.244	140.284	140.243	140.260	760	0	6
2021.01.07	09:00:00	140.257	140.408	140.244	140.273	1617	0	6
2021.01.07	09:15:00	140.273	140.334	140.232	140.289	1305	0	6
2021.01.07	09:30:00	140.289	140.341	140.223	140.238	1722	0	6
2021.01.07	09:45:00	140.233	140.390	140.195	140.375	1705	0	6
2021.01.07	10:00:00	140.375	140.449	140.295	140.433	2515	0	6
2021.01.07	10:15:00	140.433	140.666	140.420	140.608	2424	0	6
2021.01.07	10:30:00	140.612	140.753	140.532	140.725	2224	0	6
2021.01.07	10:45:00	140.725	140.833	140.668	140.690	2193	0	6
2021.01.07	11:00:00	140.691	140.790	140.660	140.759	2412	0	6
2021.01.07	11:15:00	140.759	140.821	140.736	140.785	1938	0	6
2021.01.07	11:30:00	140.785	140.803	140.729	140.761	2065	0	6
2021.01.07	11:45:00	140.761	140.846	140.702	140.789	2802	0	6
2021.01.07	12:00:00	140.787	140.910	140.752	140.838	2125	0	6
2021.01.07	12:15:00	140.838	140.890	140.700	140.723	2076	0	6
2021.01.07	12:30:00	140.727	140.813	140.681	140.709	2116	0	6
2021.01.07	12:45:00	140.708	140.726	140.611	140.665	2147	0	6
2021.01.07	13:00:00	140.665	140.731	140.642	140.706	1862	0	6
2021.01.07	13:15:00	140.706	140.754	140.639	140.678	1420	0	6
2021.01.07	13:30:00	140.678	140.866	140.668	140.720	1899	0	6
2021.01.07	13:45:00	140.721	140.776	140.642	140.668	2041	0	6
2021.01.07	14:00:00	140.668	140.794	140.644	140.793	1810	0	6
2021.01.07	14:15:00	140.793	140.903	140.780	140.861	2021	0	6
2021.01.07	14:30:00	140.861	140.872	140.795	140.866	1744	0	6
2021.01.07	14:45:00	140.861	140.991	140.836	140.963	1459	0	6
2021.01.07	15:00:00	140.967	140.986	140.915	140.950	1696	0	6
2021.01.07	15:15:00	140.956	140.976	140.874	140.924	1601	0	6
2021.01.07	15:30:00	140.925	140.952	140.841	140.887	2039	0	6
2021.01.07	15:45:00	140.887	140.910	140.754	140.804	2281	0	6
2021.01.07	16:00:00	140.803	140.913	140.793	140.869	1891	0	6
2021.01.07	16:15:00	140.869	140.998	140.848	140.919	2512	0	6
2021.01.07	16:30:00	140.919	140.969	140.794	140.827	3239	0	6
2021.01.07	16:45:00	140.827	140.899	140.789	140.792	2506	0	6
2021.01.07	17:00:00	140.808	140.867	140.756	140.832	3083	0	6
2021.01.07	17:15:00	140.832	140.894	140.774	140.792	2687	0	6
2021.01.07	17:30:00	140.792	140.961	140.784	140.935	2389	0	6
2021.01.07	17:45:00	140.935	140.956	140.711	140.831	2931	0	6
2021.01.07	18:00:00	140.823	140.853	140.729	140.792	2187	0	6
2021.01.07	18:15:00	140.791	140.841	140.685	140.740	1594	0	6
2021.01.07	18:30:00	140.740	140.751	140.597	140.638	1625	0	6
2021.01.07	18:45:00	140.638	140.766	140.625	140.695	1827	0	6
2021.01.07	19:00:00	140.694	140.839	140.659	140.799	1364	0	6
2021.01.07	19:15:00	140.799	140.817	140.706	140.729	1250	0	6
2021.01.07	19:30:00	140.729	140.759	140.654	140.738	1377	0	6
2021.01.07	19:45:00	140.738	140.765	140.696	140.741	935	0	6
2021.01.07	20:00:00	140.739	140.824	140.739	140.804	910	0	6
2021.01.07	20:15:00	140.804	140.850	140.799	140.838	1097	0	6
2021.01.07	20:30:00	140.838	140.910	140.835	140.897	1056	0	6
2021.01.07	20:45:00	140.897	140.911	140.841	140.888	999	0	6
2021.01.07	21:00:00	140.885	140.935	140.868	140.933	833	0	6
2021.01.07	21:15:00	140.933	140.938	140.852	140.864	1005	0	6
2021.01.07	21:30:00	140.863	140.937	140.856	140.886	714	0	6
2021.01.07	21:45:00	140.886	140.961	140.874	140.961	1100	0	6
2021.01.07	22:00:00	140.961	140.986	140.882	140.896	1215	0	6
2021.01.07	22:15:00	140.896	140.902	140.839	140.880	670	0	6
2021.01.07	22:30:00	140.880	140.891	140.820	140.826	698	0	6
2021.01.07	22:45:00	140.826	140.875	140.763	140.873	960	0	6
2021.01.07	23:00:00	140.873	140.925	140.815	140.873	662	0	6
2021.01.07	23:15:00	140.873	140.874	140.796	140.798	461	0	6
2021.01.07	23:30:00	140.799	140.852	140.798	140.806	615	0	6
2021.01.07	23:45:00	140.806	140.846	140.757	140.772	685	0	6
2021.01.08	00:00:00	140.767	140.794	140.721	140.777	38	0	56
2021.01.08	00:15:00	140.777	140.787	140.726	140.771	50	0	113
2021.01.08	00:30:00	140.782	140.842	140.777	140.797	146	0	98
2021.01.08	00:45:00	140.797	140.827	140.786	140.825	147	0	60
