<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.01.04	11:35:00	140.504	140.543	140.477	140.530	696	0	6
2021.01.04	11:40:00	140.530	140.541	140.456	140.488	509	0	6
2021.01.04	11:45:00	140.488	140.503	140.428	140.503	609	0	6
2021.01.04	11:50:00	140.503	140.503	140.426	140.489	743	0	6
2021.01.04	11:55:00	140.489	140.512	140.416	140.483	779	0	6
2021.01.04	12:00:00	140.478	140.546	140.464	140.528	790	0	6
2021.01.04	12:05:00	140.526	140.552	140.500	140.519	742	0	6
2021.01.04	12:10:00	140.519	140.553	140.508	140.543	392	0	6
2021.01.04	12:15:00	140.543	140.570	140.473	140.494	384	0	6
2021.01.04	12:20:00	140.494	140.608	140.491	140.598	451	0	6
2021.01.04	12:25:00	140.598	140.630	140.575	140.593	440	0	6
2021.01.04	12:30:00	140.593	140.607	140.547	140.566	419	0	6
2021.01.04	12:35:00	140.566	140.602	140.550	140.584	417	0	6
2021.01.04	12:40:00	140.583	140.658	140.577	140.640	496	0	6
2021.01.04	12:45:00	140.640	140.746	140.637	140.719	423	0	6
2021.01.04	12:50:00	140.719	140.755	140.717	140.736	546	0	6
2021.01.04	12:55:00	140.736	140.780	140.705	140.760	478	0	6
2021.01.04	13:00:00	140.760	140.862	140.750	140.825	578	0	6
2021.01.04	13:05:00	140.825	140.844	140.773	140.777	501	0	6
2021.01.04	13:10:00	140.777	140.818	140.747	140.765	487	0	6
2021.01.04	13:15:00	140.765	140.769	140.676	140.701	477	0	6
2021.01.04	13:20:00	140.701	140.737	140.680	140.703	459	0	6
2021.01.04	13:25:00	140.703	140.728	140.678	140.690	525	0	6
2021.01.04	13:30:00	140.690	140.716	140.648	140.651	712	0	6
2021.01.04	13:35:00	140.651	140.697	140.637	140.640	467	0	6
2021.01.04	13:40:00	140.641	140.665	140.618	140.635	447	0	6
2021.01.04	13:45:00	140.635	140.701	140.617	140.669	637	0	6
2021.01.04	13:50:00	140.669	140.687	140.639	140.655	448	0	6
2021.01.04	13:55:00	140.655	140.714	140.568	140.601	682	0	6
2021.01.04	14:00:00	140.601	140.609	140.478	140.480	762	0	6
2021.01.04	14:05:00	140.480	140.494	140.415	140.458	859	0	6
2021.01.04	14:10:00	140.458	140.526	140.447	140.518	932	0	6
2021.01.04	14:15:00	140.518	140.544	140.493	140.536	522	0	6
2021.01.04	14:20:00	140.536	140.557	140.512	140.536	608	0	6
2021.01.04	14:25:00	140.536	140.555	140.512	140.550	403	0	6
2021.01.04	14:30:00	140.550	140.623	140.546	140.554	465	0	6
2021.01.04	14:35:00	140.554	140.580	140.518	140.551	569	0	6
2021.01.04	14:40:00	140.551	140.558	140.497	140.505	512	0	6
2021.01.04	14:45:00	140.506	140.561	140.477	140.549	457	0	6
2021.01.04	14:50:00	140.550	140.568	140.510	140.557	339	0	6
2021.01.04	14:55:00	140.557	140.584	140.511	140.511	670	0	6
2021.01.04	15:00:00	140.512	140.588	140.489	140.580	591	0	6
2021.01.04	15:05:00	140.580	140.580	140.411	140.452	795	0	6
2021.01.04	15:10:00	140.451	140.464	140.408	140.433	619	0	6
2021.01.04	15:15:00	140.433	140.453	140.246	140.312	890	0	6
2021.01.04	15:20:00	140.312	140.356	140.203	140.233	724	0	6
2021.01.04	15:25:00	140.233	140.341	140.232	140.323	729	0	6
2021.01.04	15:30:00	140.324	140.395	140.324	140.384	734	0	6
2021.01.04	15:35:00	140.385	140.408	140.303	140.341	813	0	6
2021.01.04	15:40:00	140.341	140.370	140.284	140.369	633	0	6
2021.01.04	15:45:00	140.369	140.388	140.324	140.368	725	0	6
2021.01.04	15:50:00	140.368	140.387	140.316	140.339	592	0	6
2021.01.04	15:55:00	140.339	140.434	140.330	140.381	740	0	6
2021.01.04	16:00:00	140.379	140.430	140.366	140.414	761	0	6
2021.01.04	16:05:00	140.414	140.425	140.351	140.397	618	0	6
2021.01.04	16:10:00	140.398	140.413	140.363	140.376	496	0	6
2021.01.04	16:15:00	140.375	140.439	140.344	140.367	743	0	6
2021.01.04	16:20:00	140.368	140.405	140.347	140.395	632	0	6
2021.01.04	16:25:00	140.399	140.418	140.341	140.375	571	0	6
2021.01.04	16:30:00	140.378	140.392	140.312	140.322	1004	0	6
2021.01.04	16:35:00	140.324	140.328	140.219	140.226	1062	0	6
2021.01.04	16:40:00	140.226	140.361	140.218	140.348	634	0	6
2021.01.04	16:45:00	140.347	140.435	140.339	140.410	763	0	6
2021.01.04	16:50:00	140.410	140.433	140.290	140.314	1082	0	6
2021.01.04	16:55:00	140.314	140.318	140.190	140.229	870	0	6
2021.01.04	17:00:00	140.229	140.233	140.025	140.036	999	0	6
2021.01.04	17:05:00	140.034	140.079	139.984	140.000	969	0	6
2021.01.04	17:10:00	140.000	140.158	139.988	140.154	829	0	6
2021.01.04	17:15:00	140.154	140.189	140.080	140.154	653	0	6
2021.01.04	17:20:00	140.153	140.186	140.056	140.114	739	0	6
2021.01.04	17:25:00	140.114	140.114	139.998	140.002	674	0	6
2021.01.04	17:30:00	140.001	140.070	139.918	140.047	1032	0	6
2021.01.04	17:35:00	140.047	140.079	139.993	140.037	877	0	6
2021.01.04	17:40:00	140.035	140.092	139.951	140.068	910	0	6
2021.01.04	17:45:00	140.068	140.094	140.000	140.067	1035	0	6
2021.01.04	17:50:00	140.067	140.073	139.969	140.033	769	0	6
2021.01.04	17:55:00	140.033	140.104	140.001	140.022	866	0	6
2021.01.04	18:00:00	140.023	140.090	139.988	140.080	926	0	6
2021.01.04	18:05:00	140.084	140.098	140.003	140.031	806	0	6
2021.01.04	18:10:00	140.031	140.105	139.997	140.078	937	0	6
2021.01.04	18:15:00	140.078	140.117	140.040	140.110	806	0	6
2021.01.04	18:20:00	140.110	140.183	140.090	140.132	709	0	6
2021.01.04	18:25:00	140.132	140.182	140.074	140.164	610	0	6
2021.01.04	18:30:00	140.164	140.164	140.063	140.089	722	0	6
2021.01.04	18:35:00	140.089	140.089	139.983	140.023	816	0	6
2021.01.04	18:40:00	140.023	140.035	139.928	139.932	665	0	6
2021.01.04	18:45:00	139.931	139.943	139.885	139.911	642	0	6
2021.01.04	18:50:00	139.911	139.932	139.849	139.871	599	0	6
2021.01.04	18:55:00	139.869	139.878	139.800	139.818	735	0	6
2021.01.04	19:00:00	139.816	139.824	139.726	139.741	668	0	6
2021.01.04	19:05:00	139.741	139.772	139.689	139.710	612	0	6
2021.01.04	19:10:00	139.707	139.757	139.689	139.741	937	0	6
2021.01.04	19:15:00	139.742	139.832	139.704	139.824	778	0	6
2021.01.04	19:20:00	139.823	139.858	139.782	139.786	693	0	6
2021.01.04	19:25:00	139.783	139.806	139.758	139.803	573	0	6
2021.01.04	19:30:00	139.803	139.803	139.738	139.763	482	0	6
2021.01.04	19:35:00	139.763	139.799	139.741	139.787	556	0	6
2021.01.04	19:40:00	139.787	139.891	139.771	139.885	519	0	6
2021.01.04	19:45:00	139.884	139.896	139.823	139.872	546	0	6
2021.01.04	19:50:00	139.874	139.918	139.844	139.918	497	0	6
2021.01.04	19:55:00	139.917	140.007	139.911	139.968	663	0	6
2021.01.04	20:00:00	139.966	139.968	139.910	139.938	736	0	6
2021.01.04	20:05:00	139.938	139.974	139.893	139.903	466	0	6
2021.01.04	20:10:00	139.903	139.913	139.886	139.892	478	0	6
2021.01.04	20:15:00	139.894	139.926	139.881	139.885	429	0	6
2021.01.04	20:20:00	139.885	139.894	139.863	139.873	383	0	7
2021.01.04	20:25:00	139.873	139.909	139.834	139.834	338	0	6
2021.01.04	20:30:00	139.834	139.861	139.833	139.835	338	0	6
2021.01.04	20:35:00	139.835	139.856	139.816	139.843	391	0	6
2021.01.04	20:40:00	139.843	139.855	139.792	139.807	391	0	6
2021.01.04	20:45:00	139.807	139.871	139.806	139.819	363	0	6
2021.01.04	20:50:00	139.819	139.852	139.805	139.843	276	0	6
2021.01.04	20:55:00	139.843	139.926	139.831	139.876	452	0	6
2021.01.04	21:00:00	139.878	139.903	139.848	139.848	519	0	6
2021.01.04	21:05:00	139.848	139.859	139.823	139.830	467	0	6
2021.01.04	21:10:00	139.830	139.878	139.828	139.870	407	0	6
2021.01.04	21:15:00	139.870	139.905	139.859	139.884	410	0	6
2021.01.04	21:20:00	139.884	139.924	139.876	139.885	347	0	6
2021.01.04	21:25:00	139.884	139.885	139.846	139.874	348	0	6
2021.01.04	21:30:00	139.874	139.878	139.808	139.812	379	0	6
2021.01.04	21:35:00	139.812	139.834	139.799	139.821	289	0	6
2021.01.04	21:40:00	139.821	139.835	139.806	139.822	327	0	6
2021.01.04	21:45:00	139.822	139.842	139.815	139.816	313	0	6
2021.01.04	21:50:00	139.816	139.844	139.816	139.816	447	0	6
2021.01.04	21:55:00	139.816	139.903	139.816	139.880	540	0	6
2021.01.04	22:00:00	139.879	139.902	139.792	139.804	392	0	6
2021.01.04	22:05:00	139.804	139.845	139.767	139.770	403	0	6
2021.01.04	22:10:00	139.770	139.818	139.767	139.813	348	0	6
2021.01.04	22:15:00	139.814	139.837	139.803	139.832	345	0	6
2021.01.04	22:20:00	139.832	139.839	139.809	139.812	400	0	6
2021.01.04	22:25:00	139.812	139.870	139.809	139.815	235	0	6
2021.01.04	22:30:00	139.815	139.850	139.810	139.836	454	0	6
2021.01.04	22:35:00	139.836	139.866	139.833	139.858	300	0	6
2021.01.04	22:40:00	139.858	139.889	139.854	139.862	442	0	6
2021.01.04	22:45:00	139.860	139.885	139.843	139.879	369	0	7
2021.01.04	22:50:00	139.879	139.891	139.864	139.864	343	0	8
2021.01.04	22:55:00	139.864	139.951	139.854	139.944	542	0	6
2021.01.04	23:00:00	139.944	140.001	139.936	139.958	526	0	7
2021.01.04	23:05:00	139.958	140.005	139.958	139.983	339	0	6
2021.01.04	23:10:00	139.983	140.055	139.982	140.012	324	0	6
2021.01.04	23:15:00	140.012	140.018	139.960	139.961	155	0	6
2021.01.04	23:20:00	139.961	139.982	139.959	139.975	133	0	8
2021.01.04	23:25:00	139.975	139.979	139.951	139.972	152	0	6
2021.01.04	23:30:00	139.972	140.065	139.960	140.061	249	0	6
2021.01.04	23:35:00	140.060	140.064	140.020	140.058	254	0	9
2021.01.04	23:40:00	140.059	140.074	139.838	139.898	261	0	6
2021.01.04	23:45:00	139.898	139.933	139.893	139.914	368	0	6
2021.01.04	23:50:00	139.914	139.924	139.899	139.899	292	0	6
2021.01.04	23:55:00	139.899	139.997	139.896	139.937	288	0	7
2021.01.05	00:00:00	139.926	139.935	139.747	139.922	34	0	51
2021.01.05	00:05:00	139.922	139.940	139.904	139.921	23	0	55
2021.01.05	00:10:00	139.921	139.946	139.887	139.925	24	0	54
2021.01.05	00:15:00	139.925	139.946	139.922	139.935	36	0	44
2021.01.05	00:20:00	139.935	139.935	139.916	139.918	24	0	60
2021.01.05	00:25:00	139.918	139.920	139.899	139.914	18	0	83
2021.01.05	00:30:00	139.914	139.935	139.905	139.915	29	0	77
2021.01.05	00:35:00	139.915	139.931	139.915	139.923	24	0	89
2021.01.05	00:40:00	139.923	139.933	139.920	139.933	20	0	92
2021.01.05	00:45:00	139.941	139.963	139.929	139.938	78	0	70
2021.01.05	00:50:00	139.937	139.974	139.927	139.946	43	0	69
2021.01.05	00:55:00	139.946	139.962	139.943	139.958	46	0	69
2021.01.05	01:00:00	139.958	140.020	139.953	140.015	335	0	6
2021.01.05	01:05:00	140.017	140.032	139.983	139.991	251	0	12
2021.01.05	01:10:00	139.991	140.012	139.985	139.999	156	0	9
2021.01.05	01:15:00	139.999	140.015	139.979	139.999	194	0	8
2021.01.05	01:20:00	139.999	140.016	139.934	139.934	201	0	10
2021.01.05	01:25:00	139.934	139.935	139.889	139.893	133	0	9
2021.01.05	01:30:00	139.891	139.933	139.890	139.926	200	0	7
2021.01.05	01:35:00	139.926	139.929	139.885	139.891	234	0	9
2021.01.05	01:40:00	139.891	139.921	139.887	139.904	129	0	11
2021.01.05	01:45:00	139.904	139.928	139.894	139.910	318	0	8
2021.01.05	01:50:00	139.910	139.926	139.898	139.903	244	0	8
2021.01.05	01:55:00	139.903	139.959	139.899	139.958	149	0	10
2021.01.05	02:00:00	139.958	139.982	139.896	139.907	527	0	8
2021.01.05	02:05:00	139.907	139.976	139.906	139.974	392	0	9
2021.01.05	02:10:00	139.974	139.994	139.967	139.976	338	0	10
2021.01.05	02:15:00	139.976	139.984	139.943	139.966	331	0	10
2021.01.05	02:20:00	139.966	140.000	139.960	139.974	165	0	6
2021.01.05	02:25:00	139.975	140.013	139.973	140.005	286	0	8
2021.01.05	02:30:00	140.006	140.021	139.976	139.984	309	0	9
2021.01.05	02:35:00	139.984	139.994	139.966	139.983	207	0	7
2021.01.05	02:40:00	139.983	140.014	139.980	140.002	276	0	9
2021.01.05	02:45:00	140.002	140.008	139.977	139.984	204	0	9
2021.01.05	02:50:00	139.984	139.986	139.897	139.902	590	0	7
2021.01.05	02:55:00	139.904	139.953	139.902	139.943	390	0	7
2021.01.05	03:00:00	139.943	139.981	139.901	139.940	523	0	9
2021.01.05	03:05:00	139.940	139.970	139.940	139.970	374	0	7
2021.01.05	03:10:00	139.970	140.031	139.970	140.018	412	0	7
2021.01.05	03:15:00	140.018	140.033	139.999	140.018	382	0	10
2021.01.05	03:20:00	140.018	140.018	139.961	139.965	361	0	7
2021.01.05	03:25:00	139.965	140.006	139.952	139.998	292	0	7
2021.01.05	03:30:00	139.999	140.009	139.971	139.987	408	0	6
2021.01.05	03:35:00	139.987	139.989	139.956	139.979	331	0	9
2021.01.05	03:40:00	139.980	140.020	139.977	139.994	436	0	8
2021.01.05	03:45:00	139.994	140.015	139.969	139.988	353	0	9
2021.01.05	03:50:00	139.988	140.000	139.974	139.986	201	0	8
2021.01.05	03:55:00	139.986	139.998	139.928	139.934	437	0	9
2021.01.05	04:00:00	139.936	139.966	139.931	139.960	356	0	8
2021.01.05	04:05:00	139.960	139.968	139.928	139.957	295	0	10
2021.01.05	04:10:00	139.957	139.997	139.943	139.995	334	0	7
2021.01.05	04:15:00	139.995	140.018	139.973	140.003	297	0	10
2021.01.05	04:20:00	140.003	140.025	139.994	140.020	251	0	8
2021.01.05	04:25:00	140.020	140.041	139.995	140.036	412	0	9
2021.01.05	04:30:00	140.036	140.068	140.030	140.035	308	0	6
2021.01.05	04:35:00	140.035	140.102	140.034	140.100	347	0	9
2021.01.05	04:40:00	140.100	140.120	140.083	140.118	294	0	6
2021.01.05	04:45:00	140.118	140.122	140.101	140.108	253	0	7
2021.01.05	04:50:00	140.108	140.122	140.103	140.109	312	0	8
2021.01.05	04:55:00	140.109	140.127	140.080	140.084	456	0	7
2021.01.05	05:00:00	140.084	140.125	140.084	140.101	335	0	7
2021.01.05	05:05:00	140.101	140.126	140.094	140.104	315	0	6
2021.01.05	05:10:00	140.104	140.149	140.095	140.097	367	0	6
2021.01.05	05:15:00	140.097	140.136	140.094	140.102	361	0	8
2021.01.05	05:20:00	140.102	140.115	140.062	140.065	273	0	7
2021.01.05	05:25:00	140.065	140.096	140.053	140.078	340	0	6
2021.01.05	05:30:00	140.078	140.112	140.078	140.098	272	0	8
2021.01.05	05:35:00	140.097	140.107	140.035	140.043	378	0	6
2021.01.05	05:40:00	140.043	140.047	139.984	140.002	440	0	6
2021.01.05	05:45:00	140.002	140.009	139.956	139.959	354	0	7
2021.01.05	05:50:00	139.959	139.993	139.936	139.982	495	0	6
2021.01.05	05:55:00	139.981	139.986	139.957	139.973	521	0	8
2021.01.05	06:00:00	139.973	139.975	139.931	139.957	503	0	6
2021.01.05	06:05:00	139.957	139.977	139.943	139.973	422	0	7
2021.01.05	06:10:00	139.974	139.976	139.938	139.946	535	0	9
2021.01.05	06:15:00	139.947	139.954	139.889	139.892	484	0	9
2021.01.05	06:20:00	139.893	139.956	139.892	139.936	405	0	8
2021.01.05	06:25:00	139.937	139.982	139.933	139.959	308	0	6
2021.01.05	06:30:00	139.961	139.982	139.920	139.932	416	0	6
2021.01.05	06:35:00	139.932	139.983	139.927	139.978	254	0	7
2021.01.05	06:40:00	139.976	139.985	139.946	139.985	286	0	6
2021.01.05	06:45:00	139.985	140.002	139.975	140.001	243	0	10
2021.01.05	06:50:00	140.001	140.010	139.989	139.998	246	0	10
2021.01.05	06:55:00	139.998	140.000	139.932	139.932	341	0	8
2021.01.05	07:00:00	139.932	139.975	139.928	139.957	328	0	8
2021.01.05	07:05:00	139.957	139.981	139.946	139.956	346	0	6
2021.01.05	07:10:00	139.956	139.971	139.949	139.962	337	0	6
2021.01.05	07:15:00	139.963	139.973	139.952	139.962	254	0	6
2021.01.05	07:20:00	139.962	139.980	139.946	139.964	414	0	10
2021.01.05	07:25:00	139.964	139.977	139.947	139.970	319	0	8
2021.01.05	07:30:00	139.970	139.973	139.946	139.955	425	0	6
2021.01.05	07:35:00	139.956	139.988	139.936	139.941	389	0	6
2021.01.05	07:40:00	139.941	139.983	139.935	139.978	336	0	8
2021.01.05	07:45:00	139.978	140.009	139.969	139.998	314	0	9
2021.01.05	07:50:00	139.998	140.018	139.990	139.997	335	0	8
2021.01.05	07:55:00	139.997	140.019	139.985	139.985	254	0	6
2021.01.05	08:00:00	139.986	140.024	139.931	139.936	624	0	6
2021.01.05	08:05:00	139.936	139.956	139.929	139.935	301	0	6
2021.01.05	08:10:00	139.935	139.956	139.915	139.918	335	0	9
2021.01.05	08:15:00	139.920	139.957	139.904	139.947	277	0	7
2021.01.05	08:20:00	139.947	139.997	139.931	139.933	317	0	8
2021.01.05	08:25:00	139.933	139.961	139.911	139.918	263	0	6
2021.01.05	08:30:00	139.918	139.938	139.905	139.922	298	0	6
2021.01.05	08:35:00	139.922	139.972	139.896	139.960	331	0	6
2021.01.05	08:40:00	139.959	140.011	139.951	139.998	250	0	6
2021.01.05	08:45:00	139.998	140.056	139.986	140.051	327	0	8
2021.01.05	08:50:00	140.051	140.062	139.977	140.015	473	0	6
2021.01.05	08:55:00	140.015	140.039	140.003	140.032	343	0	8
