<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.01.26	13:00:00	1.36542	1.36764	1.36538	1.36747	4004	0	3
2021.01.26	14:00:00	1.36752	1.37010	1.36708	1.36949	5143	0	3
2021.01.26	15:00:00	1.36950	1.37139	1.36880	1.37079	4365	0	3
2021.01.26	16:00:00	1.37078	1.37271	1.37059	1.37241	4927	0	3
2021.01.26	17:00:00	1.37239	1.37441	1.37229	1.37416	5171	0	3
2021.01.26	18:00:00	1.37416	1.37430	1.37180	1.37270	3850	0	3
2021.01.26	19:00:00	1.37269	1.37346	1.37231	1.37314	2828	0	3
2021.01.26	20:00:00	1.37314	1.37397	1.37278	1.37325	1785	0	3
2021.01.26	21:00:00	1.37325	1.37369	1.37286	1.37316	1496	0	3
2021.01.26	22:00:00	1.37317	1.37397	1.37310	1.37394	1489	0	3
2021.01.26	23:00:00	1.37394	1.37411	1.37315	1.37352	3031	0	3
2021.01.27	00:00:00	1.37352	1.37361	1.37294	1.37340	242	0	14
2021.01.27	01:00:00	1.37340	1.37426	1.37337	1.37410	1115	0	3
2021.01.27	02:00:00	1.37410	1.37514	1.37382	1.37413	2157	0	3
2021.01.27	03:00:00	1.37413	1.37441	1.37299	1.37325	3241	0	3
2021.01.27	04:00:00	1.37324	1.37340	1.37266	1.37334	2139	0	3
2021.01.27	05:00:00	1.37334	1.37358	1.37284	1.37284	1995	0	3
2021.01.27	06:00:00	1.37284	1.37344	1.37228	1.37306	1594	0	3
2021.01.27	07:00:00	1.37306	1.37445	1.37295	1.37427	1591	0	3
2021.01.27	08:00:00	1.37427	1.37475	1.37345	1.37424	1852	0	3
2021.01.27	09:00:00	1.37424	1.37586	1.37355	1.37534	3095	0	3
2021.01.27	10:00:00	1.37534	1.37581	1.37256	1.37360	4613	0	3
2021.01.27	11:00:00	1.37359	1.37440	1.37209	1.37347	4653	0	3
2021.01.27	12:00:00	1.37350	1.37447	1.37303	1.37418	3503	0	3
2021.01.27	13:00:00	1.37418	1.37424	1.36987	1.37110	4838	0	3
2021.01.27	14:00:00	1.37104	1.37226	1.36927	1.37030	5955	0	3
2021.01.27	15:00:00	1.37033	1.37076	1.36812	1.36944	5645	0	3
2021.01.27	16:00:00	1.36945	1.36991	1.36589	1.36777	8888	0	3
2021.01.27	17:00:00	1.36776	1.37111	1.36755	1.37032	9257	0	3
2021.01.27	18:00:00	1.37032	1.37085	1.36872	1.36875	5802	0	3
2021.01.27	19:00:00	1.36875	1.37133	1.36840	1.37124	4918	0	3
2021.01.27	20:00:00	1.37124	1.37213	1.37077	1.37158	4408	0	3
2021.01.27	21:00:00	1.37160	1.37301	1.36809	1.36862	6964	0	3
2021.01.27	22:00:00	1.36862	1.36960	1.36728	1.36814	5706	0	3
2021.01.27	23:00:00	1.36814	1.36965	1.36759	1.36843	2826	0	3
2021.01.28	00:00:00	1.36845	1.36922	1.36745	1.36887	1417	0	18
2021.01.28	01:00:00	1.36887	1.36925	1.36654	1.36707	2486	0	3
2021.01.28	02:00:00	1.36703	1.36755	1.36506	1.36615	4485	0	3
2021.01.28	03:00:00	1.36613	1.36829	1.36586	1.36775	3850	0	3
2021.01.28	04:00:00	1.36775	1.36807	1.36615	1.36695	2353	0	3
2021.01.28	05:00:00	1.36695	1.36699	1.36611	1.36676	2710	0	3
2021.01.28	06:00:00	1.36676	1.36707	1.36638	1.36702	1660	0	3
2021.01.28	07:00:00	1.36704	1.36805	1.36682	1.36796	3132	0	3
2021.01.28	08:00:00	1.36794	1.36795	1.36674	1.36766	3033	0	3
2021.01.28	09:00:00	1.36765	1.36766	1.36392	1.36573	5119	0	3
2021.01.28	10:00:00	1.36575	1.36692	1.36329	1.36334	7184	0	3
2021.01.28	11:00:00	1.36336	1.36551	1.36298	1.36498	6121	0	3
2021.01.28	12:00:00	1.36498	1.36744	1.36375	1.36673	5641	0	3
2021.01.28	13:00:00	1.36674	1.36757	1.36476	1.36477	5622	0	3
2021.01.28	14:00:00	1.36480	1.36585	1.36380	1.36530	5681	0	3
2021.01.28	15:00:00	1.36529	1.36842	1.36398	1.36819	7341	0	3
2021.01.28	16:00:00	1.36820	1.37181	1.36808	1.37086	9074	0	3
2021.01.28	17:00:00	1.37087	1.37334	1.37071	1.37195	7926	0	3
2021.01.28	18:00:00	1.37195	1.37296	1.37110	1.37255	5279	0	3
2021.01.28	19:00:00	1.37255	1.37292	1.37185	1.37257	4922	0	3
2021.01.28	20:00:00	1.37257	1.37429	1.37249	1.37369	3694	0	3
2021.01.28	21:00:00	1.37369	1.37456	1.37355	1.37409	3989	0	3
2021.01.28	22:00:00	1.37409	1.37454	1.37312	1.37319	3008	0	3
2021.01.28	23:00:00	1.37319	1.37323	1.37150	1.37158	3279	0	3
2021.01.29	00:00:00	1.37158	1.37297	1.37116	1.37246	835	0	15
2021.01.29	01:00:00	1.37246	1.37294	1.37221	1.37241	946	0	4
2021.01.29	02:00:00	1.37240	1.37265	1.37065	1.37110	2526	0	3
2021.01.29	03:00:00	1.37110	1.37270	1.37098	1.37145	2900	0	3
2021.01.29	04:00:00	1.37145	1.37175	1.37064	1.37130	2829	0	3
2021.01.29	05:00:00	1.37130	1.37155	1.37030	1.37041	2484	0	3
2021.01.29	06:00:00	1.37043	1.37098	1.36954	1.37080	2974	0	4
2021.01.29	07:00:00	1.37080	1.37084	1.36991	1.37037	3665	0	3
2021.01.29	08:00:00	1.37038	1.37160	1.36997	1.37132	2863	0	3
2021.01.29	09:00:00	1.37128	1.37187	1.36922	1.36987	4290	0	3
2021.01.29	10:00:00	1.36986	1.37012	1.36715	1.36901	6980	0	3
2021.01.29	11:00:00	1.36899	1.36925	1.36570	1.36668	6327	0	3
2021.01.29	12:00:00	1.36669	1.36928	1.36569	1.36914	5755	0	3
2021.01.29	13:00:00	1.36914	1.37135	1.36850	1.37096	4747	0	3
2021.01.29	14:00:00	1.37096	1.37386	1.37093	1.37277	5997	0	3
2021.01.29	15:00:00	1.37279	1.37490	1.37184	1.37391	8727	0	3
2021.01.29	16:00:00	1.37391	1.37513	1.37165	1.37240	6362	0	3
2021.01.29	17:00:00	1.37240	1.37360	1.37001	1.37272	7977	0	3
2021.01.29	18:00:00	1.37272	1.37352	1.37060	1.37225	7839	0	3
2021.01.29	19:00:00	1.37227	1.37320	1.37006	1.37058	5667	0	3
2021.01.29	20:00:00	1.37059	1.37174	1.36964	1.37091	5626	0	3
2021.01.29	21:00:00	1.37092	1.37204	1.37000	1.37010	5637	0	3
2021.01.29	22:00:00	1.37010	1.37162	1.36931	1.36979	4021	0	3
2021.01.29	23:00:00	1.36981	1.37028	1.36916	1.36986	3150	0	3
2021.02.01	00:00:00	1.37031	1.37066	1.36948	1.36999	534	0	27
2021.02.01	01:00:00	1.36999	1.37052	1.36937	1.36973	4088	0	3
2021.02.01	02:00:00	1.36972	1.37159	1.36944	1.37157	4005	0	3
2021.02.01	03:00:00	1.37159	1.37285	1.37114	1.37207	3630	0	3
2021.02.01	04:00:00	1.37208	1.37313	1.37208	1.37256	2930	0	3
2021.02.01	05:00:00	1.37257	1.37366	1.37254	1.37359	2836	0	3
2021.02.01	06:00:00	1.37359	1.37391	1.37312	1.37323	2436	0	3
2021.02.01	07:00:00	1.37323	1.37531	1.37303	1.37463	2293	0	3
2021.02.01	08:00:00	1.37462	1.37470	1.37385	1.37407	2183	0	3
2021.02.01	09:00:00	1.37400	1.37417	1.37246	1.37363	4242	0	3
2021.02.01	10:00:00	1.37362	1.37576	1.37223	1.37227	7397	0	3
2021.02.01	11:00:00	1.37226	1.37436	1.37144	1.37294	5445	0	3
2021.02.01	12:00:00	1.37294	1.37294	1.36976	1.37187	5274	0	3
2021.02.01	13:00:00	1.37190	1.37206	1.36991	1.37082	4020	0	3
2021.02.01	14:00:00	1.37083	1.37267	1.36975	1.37034	4429	0	3
2021.02.01	15:00:00	1.37033	1.37082	1.36754	1.36780	4913	0	3
2021.02.01	16:00:00	1.36783	1.36968	1.36680	1.36754	6128	0	3
2021.02.01	17:00:00	1.36754	1.36842	1.36562	1.36622	7068	0	3
2021.02.01	18:00:00	1.36622	1.36813	1.36588	1.36716	5168	0	3
2021.02.01	19:00:00	1.36716	1.36788	1.36685	1.36757	3740	0	3
2021.02.01	20:00:00	1.36755	1.36867	1.36671	1.36717	3651	0	3
2021.02.01	21:00:00	1.36717	1.36835	1.36671	1.36713	3316	0	3
2021.02.01	22:00:00	1.36714	1.36736	1.36567	1.36601	2590	0	3
2021.02.01	23:00:00	1.36601	1.36668	1.36584	1.36621	1491	0	3
2021.02.02	00:00:00	1.36620	1.36675	1.36538	1.36628	354	0	10
2021.02.02	01:00:00	1.36655	1.36795	1.36627	1.36753	2888	0	3
2021.02.02	02:00:00	1.36753	1.36753	1.36645	1.36697	2801	0	3
2021.02.02	03:00:00	1.36697	1.36943	1.36691	1.36924	2837	0	3
2021.02.02	04:00:00	1.36925	1.36953	1.36867	1.36925	1835	0	3
2021.02.02	05:00:00	1.36929	1.36976	1.36896	1.36933	2769	0	3
2021.02.02	06:00:00	1.36933	1.36939	1.36813	1.36834	1426	0	3
2021.02.02	07:00:00	1.36836	1.36873	1.36798	1.36869	1661	0	3
2021.02.02	08:00:00	1.36868	1.36872	1.36734	1.36819	1269	0	3
2021.02.02	09:00:00	1.36819	1.36933	1.36707	1.36766	3745	0	3
2021.02.02	10:00:00	1.36766	1.37041	1.36759	1.37017	6301	0	3
2021.02.02	11:00:00	1.37017	1.37102	1.36831	1.36873	4491	0	3
2021.02.02	12:00:00	1.36874	1.36936	1.36715	1.36728	6288	0	3
2021.02.02	13:00:00	1.36727	1.36819	1.36639	1.36716	4582	0	3
2021.02.02	14:00:00	1.36716	1.36810	1.36637	1.36648	4500	0	3
2021.02.02	15:00:00	1.36648	1.36745	1.36497	1.36613	5245	0	3
2021.02.02	16:00:00	1.36614	1.36621	1.36109	1.36152	7230	0	3
2021.02.02	17:00:00	1.36155	1.36377	1.36155	1.36282	5766	0	3
2021.02.02	18:00:00	1.36287	1.36494	1.36272	1.36425	4721	0	3
2021.02.02	19:00:00	1.36426	1.36521	1.36399	1.36467	3898	0	3
2021.02.02	20:00:00	1.36466	1.36561	1.36460	1.36478	3630	0	3
2021.02.02	21:00:00	1.36478	1.36560	1.36444	1.36535	2655	0	3
2021.02.02	22:00:00	1.36535	1.36619	1.36459	1.36595	2550	0	3
2021.02.02	23:00:00	1.36596	1.36691	1.36555	1.36663	1673	0	3
2021.02.03	00:00:00	1.36663	1.36675	1.36547	1.36625	582	0	9
2021.02.03	01:00:00	1.36628	1.36687	1.36583	1.36585	1143	0	4
2021.02.03	02:00:00	1.36585	1.36704	1.36585	1.36675	2013	0	4
2021.02.03	03:00:00	1.36675	1.36799	1.36646	1.36785	2333	0	3
2021.02.03	04:00:00	1.36785	1.36831	1.36735	1.36738	2179	0	3
2021.02.03	05:00:00	1.36738	1.36742	1.36640	1.36668	2210	0	3
2021.02.03	06:00:00	1.36669	1.36690	1.36619	1.36649	1929	0	3
2021.02.03	07:00:00	1.36649	1.36679	1.36592	1.36616	1421	0	3
2021.02.03	08:00:00	1.36617	1.36617	1.36448	1.36530	2180	0	3
2021.02.03	09:00:00	1.36527	1.36719	1.36451	1.36709	3524	0	3
2021.02.03	10:00:00	1.36709	1.36781	1.36585	1.36590	5685	0	3
2021.02.03	11:00:00	1.36591	1.36620	1.36373	1.36373	5582	0	3
2021.02.03	12:00:00	1.36373	1.36454	1.36279	1.36416	3723	0	3
2021.02.03	13:00:00	1.36416	1.36469	1.36301	1.36303	3066	0	3
2021.02.03	14:00:00	1.36304	1.36377	1.36192	1.36277	5071	0	3
2021.02.03	15:00:00	1.36276	1.36534	1.36251	1.36481	4803	0	3
2021.02.03	16:00:00	1.36480	1.36680	1.36369	1.36655	6079	0	3
2021.02.03	17:00:00	1.36649	1.36686	1.36409	1.36442	5860	0	3
2021.02.03	18:00:00	1.36444	1.36622	1.36441	1.36499	4416	0	3
2021.02.03	19:00:00	1.36499	1.36616	1.36418	1.36574	3884	0	3
2021.02.03	20:00:00	1.36573	1.36582	1.36357	1.36405	2930	0	3
2021.02.03	21:00:00	1.36405	1.36449	1.36397	1.36421	2851	0	3
2021.02.03	22:00:00	1.36420	1.36436	1.36319	1.36373	3009	0	3
2021.02.03	23:00:00	1.36374	1.36474	1.36362	1.36428	1681	0	3
2021.02.04	00:00:00	1.36427	1.36440	1.36327	1.36427	523	0	16
2021.02.04	01:00:00	1.36427	1.36522	1.36427	1.36493	1745	0	3
2021.02.04	02:00:00	1.36493	1.36513	1.36376	1.36382	1357	0	5
2021.02.04	03:00:00	1.36382	1.36440	1.36367	1.36367	2150	0	3
2021.02.04	04:00:00	1.36367	1.36468	1.36365	1.36380	1782	0	3
2021.02.04	05:00:00	1.36380	1.36406	1.36061	1.36115	3080	0	3
2021.02.04	06:00:00	1.36115	1.36163	1.36078	1.36101	1967	0	3
2021.02.04	07:00:00	1.36100	1.36100	1.35955	1.36049	2608	0	3
2021.02.04	08:00:00	1.36048	1.36113	1.35951	1.36010	2287	0	3
2021.02.04	09:00:00	1.36007	1.36009	1.35854	1.35909	4237	0	3
2021.02.04	10:00:00	1.35908	1.35983	1.35778	1.35817	5706	0	3
2021.02.04	11:00:00	1.35816	1.36016	1.35722	1.35840	5740	0	3
2021.02.04	12:00:00	1.35841	1.35952	1.35726	1.35757	4243	0	3
2021.02.04	13:00:00	1.35757	1.35853	1.35645	1.35647	3106	0	3
2021.02.04	14:00:00	1.35647	1.36651	1.35646	1.36647	9416	0	3
2021.02.04	15:00:00	1.36650	1.36977	1.36643	1.36808	6914	0	3
2021.02.04	16:00:00	1.36807	1.36875	1.36591	1.36729	6414	0	3
2021.02.04	17:00:00	1.36728	1.36794	1.36527	1.36574	5570	0	3
2021.02.04	18:00:00	1.36576	1.36661	1.36543	1.36636	3383	0	3
2021.02.04	19:00:00	1.36638	1.36660	1.36549	1.36601	3196	0	3
2021.02.04	20:00:00	1.36601	1.36654	1.36507	1.36621	2176	0	3
2021.02.04	21:00:00	1.36624	1.36772	1.36600	1.36744	2159	0	3
2021.02.04	22:00:00	1.36745	1.36765	1.36720	1.36763	2046	0	3
2021.02.04	23:00:00	1.36762	1.36764	1.36691	1.36709	1178	0	3
2021.02.05	00:00:00	1.36676	1.36707	1.36557	1.36653	289	0	27
2021.02.05	01:00:00	1.36653	1.36787	1.36644	1.36717	2807	0	4
2021.02.05	02:00:00	1.36717	1.36894	1.36710	1.36892	2688	0	3
2021.02.05	03:00:00	1.36891	1.36891	1.36796	1.36822	3040	0	3
2021.02.05	04:00:00	1.36822	1.36859	1.36680	1.36683	1999	0	3
2021.02.05	05:00:00	1.36684	1.36743	1.36659	1.36709	1991	0	3
2021.02.05	06:00:00	1.36709	1.36756	1.36709	1.36745	1142	0	3
