<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.02.02	09:45:00	1.20716	1.20745	1.20639	1.20686	1090	0	1
2021.02.02	10:00:00	1.20687	1.20747	1.20671	1.20706	1652	0	1
2021.02.02	10:15:00	1.20706	1.20829	1.20704	1.20762	1780	0	1
2021.02.02	10:30:00	1.20762	1.20867	1.20762	1.20813	1457	0	1
2021.02.02	10:45:00	1.20815	1.20872	1.20750	1.20866	1202	0	1
2021.02.02	11:00:00	1.20866	1.20866	1.20785	1.20824	1297	0	1
2021.02.02	11:15:00	1.20824	1.20825	1.20743	1.20775	878	0	1
2021.02.02	11:30:00	1.20777	1.20793	1.20655	1.20682	1221	0	1
2021.02.02	11:45:00	1.20683	1.20697	1.20640	1.20669	880	0	1
2021.02.02	12:00:00	1.20672	1.20697	1.20612	1.20615	784	0	1
2021.02.02	12:15:00	1.20614	1.20620	1.20363	1.20375	2445	0	1
2021.02.02	12:30:00	1.20375	1.20421	1.20320	1.20402	1404	0	1
2021.02.02	12:45:00	1.20405	1.20416	1.20332	1.20351	1337	0	1
2021.02.02	13:00:00	1.20350	1.20407	1.20340	1.20343	963	0	1
2021.02.02	13:15:00	1.20345	1.20379	1.20313	1.20324	691	0	1
2021.02.02	13:30:00	1.20323	1.20346	1.20263	1.20336	1125	0	1
2021.02.02	13:45:00	1.20335	1.20335	1.20267	1.20277	813	0	1
2021.02.02	14:00:00	1.20277	1.20347	1.20261	1.20336	1012	0	1
2021.02.02	14:15:00	1.20333	1.20382	1.20322	1.20368	658	0	1
2021.02.02	14:30:00	1.20368	1.20386	1.20309	1.20325	822	0	1
2021.02.02	14:45:00	1.20324	1.20398	1.20295	1.20386	1075	0	1
2021.02.02	15:00:00	1.20387	1.20442	1.20346	1.20438	1315	0	1
2021.02.02	15:15:00	1.20438	1.20466	1.20395	1.20430	860	0	1
2021.02.02	15:30:00	1.20430	1.20431	1.20351	1.20386	987	0	1
2021.02.02	15:45:00	1.20385	1.20497	1.20355	1.20480	1128	0	1
2021.02.02	16:00:00	1.20480	1.20492	1.20405	1.20413	1160	0	1
2021.02.02	16:15:00	1.20414	1.20449	1.20397	1.20446	945	0	1
2021.02.02	16:30:00	1.20446	1.20447	1.20264	1.20287	1800	0	1
2021.02.02	16:45:00	1.20287	1.20312	1.20203	1.20232	2266	0	1
2021.02.02	17:00:00	1.20236	1.20337	1.20232	1.20284	1837	0	1
2021.02.02	17:15:00	1.20285	1.20336	1.20252	1.20299	1329	0	1
2021.02.02	17:30:00	1.20297	1.20316	1.20212	1.20247	1273	0	1
