<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.07.16	07:45:00	121.940	121.959	121.892	121.902	539	0	2
2020.07.16	08:00:00	121.902	121.918	121.889	121.901	914	0	2
2020.07.16	08:15:00	121.901	121.906	121.846	121.879	899	0	2
2020.07.16	08:30:00	121.879	121.935	121.875	121.930	772	0	2
2020.07.16	08:45:00	121.930	121.950	121.918	121.945	374	0	2
2020.07.16	09:00:00	121.944	121.965	121.867	121.874	924	0	2
2020.07.16	09:15:00	121.873	121.878	121.814	121.867	963	0	2
2020.07.16	09:30:00	121.867	121.896	121.854	121.890	697	0	2
2020.07.16	09:45:00	121.890	121.928	121.882	121.897	1018	0	2
2020.07.16	10:00:00	121.897	121.960	121.889	121.933	1586	0	2
2020.07.16	10:15:00	121.933	122.009	121.929	121.992	1491	0	2
2020.07.16	10:30:00	121.990	122.028	121.950	122.020	1319	0	2
2020.07.16	10:45:00	122.020	122.046	121.993	122.010	1287	0	2
2020.07.16	11:00:00	122.011	122.079	121.962	122.075	1333	0	2
2020.07.16	11:15:00	122.075	122.099	122.039	122.056	1457	0	2
2020.07.16	11:30:00	122.056	122.066	121.916	121.925	1656	0	2
2020.07.16	11:45:00	121.925	121.969	121.913	121.955	1338	0	2
2020.07.16	12:00:00	121.956	121.986	121.941	121.974	1126	0	2
2020.07.16	12:15:00	121.974	122.005	121.947	121.955	1098	0	2
2020.07.16	12:30:00	121.956	121.998	121.937	121.951	1010	0	2
2020.07.16	12:45:00	121.951	122.021	121.943	121.949	1518	0	2
2020.07.16	13:00:00	121.949	122.013	121.915	121.996	1213	0	2
2020.07.16	13:15:00	121.996	122.051	121.990	121.999	776	0	2
2020.07.16	13:30:00	121.999	122.089	121.990	122.088	1018	0	2
2020.07.16	13:45:00	122.088	122.096	122.033	122.074	1073	0	2
2020.07.16	14:00:00	122.074	122.145	122.067	122.144	1155	0	2
2020.07.16	14:15:00	122.144	122.189	122.119	122.169	1216	0	2
2020.07.16	14:30:00	122.169	122.198	122.086	122.086	939	0	2
2020.07.16	14:45:00	122.086	122.264	122.086	122.225	1696	0	2
2020.07.16	15:00:00	122.225	122.246	122.204	122.241	1095	0	2
2020.07.16	15:15:00	122.241	122.327	122.230	122.326	1194	0	2
2020.07.16	15:30:00	122.328	122.389	122.233	122.295	2561	0	2
2020.07.16	15:45:00	122.294	122.359	122.259	122.283	1539	0	2
2020.07.16	16:00:00	122.280	122.351	122.214	122.266	1895	0	2
2020.07.16	16:15:00	122.266	122.278	122.173	122.275	1588	0	2
2020.07.16	16:30:00	122.276	122.417	122.247	122.403	2408	0	2
2020.07.16	16:45:00	122.403	122.475	122.396	122.444	2091	0	2
2020.07.16	17:00:00	122.442	122.472	122.402	122.427	2360	0	2
2020.07.16	17:15:00	122.427	122.479	122.370	122.458	1981	0	2
2020.07.16	17:30:00	122.458	122.500	122.432	122.457	1390	0	2
